Real_PR_Multi,Plot,Label,Plant_Simple,Real_PR_Layer,Delta,Ratio
0.010171646535282741,2,D1 CHFU,CHFU,0.009584664536741214,5.869819985415275e-4,1.0612417885144994
0.007439249270340393,2,D1 LEMA,LEMA,0.005617977528089888,0.0018212717422505043,1.3241863701205898
0.006341160701789767,2,D2 CETE,CETE,NA,NA,NA
0.009065138258968625,2,D2 LEMA,LEMA,0.005617977528089888,0.0034471607308787363,1.613594610096415
0.006902634626855347,2,D3 LEMA,LEMA,0.005617977528089888,0.0012846570987654583,1.2286689635802515
0.00640023367296099,2,D4 CHFU,CHFU,0.009584664536741214,-0.003184430863780224,0.6677577132122633
0.006902634626855347,2,D4 LEMA,LEMA,0.005617977528089888,0.0012846570987654583,1.2286689635802515
0.007997800602247914,2,D5 LEMA,LEMA,0.005617977528089888,0.0023798230741580257,1.4236085072001285
0.009009111102180566,2,D6 LEMA,LEMA,0.005617977528089888,0.003391133574090678,1.6036217761881406
0.009313883120271139,2,E1 LEMA,LEMA,0.005617977528089888,0.0036959055921812504,1.6578711954082626
0.00920590998746896,2,E2 CETE,CETE,NA,NA,NA
0.010171646535282842,2,E2 CHFU,CHFU,0.009584664536741214,5.869819985416282e-4,1.0612417885145098
0.011160662428333815,2,E2 LEMA,LEMA,0.005617977528089888,0.005542684900243926,1.9865979122434188
0.00640023367296099,2,E3 CHFU,CHFU,0.009584664536741214,-0.003184430863780224,0.6677577132122633
0.008880924161839518,2,E3 LEMA,LEMA,0.005617977528089888,0.0032629466337496292,1.5808045008074338
0.006341160701789767,2,E4 CETE,CETE,NA,NA,NA
0.009043201570546139,2,E4 LEMA,LEMA,0.005617977528089888,0.0034252240424562505,1.6096898795572125
0.006959676953650448,2,E5 CETE,CETE,NA,NA,NA
0.009071029889218006,2,E5 LEMA,LEMA,0.005617977528089888,0.0034530523611281177,1.6146433202808048
0.0066455389784693675,2,E6 LEMA,LEMA,0.005617977528089888,0.0010275614503794791,1.1829059381675473
0.0062870553177004785,2,E6 PUPA,PUPA,NA,NA,NA
0.013533228684061458,2,F1 LEMA,LEMA,0.005617977528089888,0.00791525115597157,2.4089147057629394
0.00640023367296099,2,F2 CHFU,CHFU,0.009584664536741214,-0.003184430863780224,0.6677577132122633
0.011688666510901521,2,F2 LEMA,LEMA,0.005617977528089888,0.006070688982811633,2.0805826389404705
0.0061349041245306,2,F3 CETE,CETE,NA,NA,NA
0.007439249270340393,2,F3 LEMA,LEMA,0.005617977528089888,0.0018212717422505043,1.3241863701205898
0.013596723510828024,2,F4 LEMA,LEMA,0.005617977528089888,0.007978745982738136,2.420216784927388
0.006371911613619692,2,F5 LEMA,LEMA,0.005617977528089888,7.539340855298032e-4,1.134200267224305
0.006453265876324288,2,F6 LEMA,LEMA,0.005617977528089888,8.352883482343997e-4,1.1486813259857231
0.007109799501563807,3,A1 CHFU,CHFU,0.008645533141210375,-0.0015357336396465684,0.8223668090142136
0.008018017862497652,3,A1 LEMA,LEMA,0.004594180704441039,0.003423837158056613,1.7452552214036565
0.007439717758937237,3,A2 LEMA,LEMA,0.004594180704441039,0.002845537054496198,1.6193785655286728
0.008564960406681081,3,A3 CETE,CETE,NA,NA,NA
0.00686141765537848,3,A3 LEMA,LEMA,0.004594180704441039,0.0022672369509374405,1.4935019096540498
0.005442768190180486,3,A3 PUPA,PUPA,NA,NA,NA
0.00710979950156403,3,A4 CHFU,CHFU,0.008645533141210375,-0.0015357336396463455,0.8223668090142394
0.00739678012405389,3,A4 CHMI,CHMI,NA,NA,NA
0.00945683104509719,3,A4 LEMA,LEMA,0.004594180704441039,0.004862650340656151,2.0584368908161563
0.006909021462235171,3,A4 PUPA,PUPA,NA,NA,NA
0.010066760277244218,3,A5 LEMA,LEMA,0.004594180704441039,0.005472579572803179,2.1911981536801592
0.008077777534379162,3,A6 LEMA,LEMA,0.004594180704441039,0.003483596829938123,1.7582629099831983
0.005465778760734842,3,B1 LEMA,LEMA,0.004594180704441039,8.715980562938024e-4,1.1897178435866178
0.009712317372561572,3,B1 PUPA,PUPA,NA,NA,NA
0.006103838536174821,3,B2 LEMA,LEMA,0.004594180704441039,0.0015096578317337819,1.32860218804072
0.010171646535282507,3,B3 CHFU,CHFU,0.008645533141210375,0.0015261133940721316,1.1765204492476766
0.006103838536175982,3,B3 LEMA,LEMA,0.004594180704441039,0.0015096578317349433,1.3286021880409729
0.006682138639737484,3,B4 LEMA,LEMA,0.004594180704441039,0.002087957935296445,1.454478843916193
0.0061175770669499585,3,B4 PUPA,PUPA,NA,NA,NA
0.0069090214622372775,3,B5 CETE,CETE,NA,NA,NA
