"Plot";"Subplot";"Order";"Family";"Species";"ID";"ID_Simple";"G_F";"num.visits";"ID2";"Plant_Simple";"num.plantas";"Fruit";"Seed"
8;"E6";"Coleoptera";"Oedemeridae";NA;"Oedemeridae";"Oedemeridae";"Flower_beetles";1;"LEMA";"LEMA";"2";6;384
8;"E6";"Hymenoptera";NA;NA;"Apoidea";"Andrena_cinerea";"Bees";1;"ME";"ME";"1";0;0
8;"E6";"Lepidoptera";"Hesperiidae";"Thymelicus_sp.";"Thymelicus_sp.";"Thymelicus_sp.";"Butterflies";1;"PUPA";"PUPA";"30";7;245
8;"F1";"Coleoptera";"Nitidulidae";"Meligethes_sp.";"Meligethes_sp.";"Meligethes_sp.";"Small_beetles";1;"LEMA";"LEMA";"9";3;192
8;"F1";"Diptera";"Bombyliidae";NA;"Bombyliidae";"Bombyliidae";"Humbleflies";3;"PUPA";"PUPA";"1";0;0
8;"F2";"Coleoptera";"Melyridae";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Flower_beetles";1;"LEMA";"LEMA";"1";2;128
8;"F2";"Diptera";"Syrphidae";"Sphaerophoria_scripta";"Sphaerophoria_scripta";"Sphaerophoria_scripta";"Hoverflies";1;"LEMA";"LEMA";"1";2;128
8;"F2";"Coleoptera";"Cantharidae";NA;"Cantharidae";"Cantharidae";"Flower_beetles";1;"PUPA";"PUPA";"1";0;0
8;"F2";"Diptera";"Bombyliidae";NA;"Bombyliidae";"Bombyliidae";"Humbleflies";2;"PUPA";"PUPA";"1";0;0
8;"F3";"Diptera";"Empididae";NA;"Empididae";"Empididae";"Small_flies";1;"CHFU";"CHFU";"30";8;608
8;"F3";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";1;"LEMA";"LEMA";"1";0;0
8;"F3";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";1;"PUPA";"PUPA";"1";0;0
8;"F3";"Hymenoptera";"Apidae";"Eucera_sp.";"Eucera_sp.";"Eucera_sp.";"Bees";1;"PUPA";"PUPA";"1";0;0
8;"F3";"Hymenoptera";NA;NA;"Apoidea";"Eucera_sp.";"Bees";1;"PUPA";"PUPA";"1";0;0
8;"F3";"Lepidoptera";"Lasiocampidae";"Lasiocampa_trifolii";"Lasiocampa_trifolii";"Lasiocampa_trifolii";"Butterflies";1;"PUPA";"PUPA";"1";0;0
8;"F4";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";1;"CHFU";"CHFU";"22";11;836
8;"F4";"Coleoptera";"Melyridae";"Malachius_bipustulatus";"Malachius_bipustulatus";"Malachius_bipustulatus";"Flower_beetles";1;"LEMA";"LEMA";"3";3;192
8;"F4";"Coleoptera";"Melyridae";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Flower_beetles";5;"LEMA";"LEMA";"3";3;192
8;"F4";"Coleoptera";"Nitidulidae";"Meligethes_sp.";"Meligethes_sp.";"Meligethes_sp.";"Small_beetles";1;"LEMA";"LEMA";"3";3;192
8;"F4";"Diptera";"Bombyliidae";NA;"Bombyliidae";"Bombyliidae";"Humbleflies";3;"PUPA";"PUPA";"1";0;0
8;"F4";"Hymenoptera";NA;NA;"Apoidea";"Eucera_sp.";"Bees";1;"PUPA";"PUPA";"1";0;0
8;"F5";"Coleoptera";"Cantharidae";NA;"Cantharidae";"Cantharidae";"Flower_beetles";1;"ME";"ME";"1";0;0
8;"F5";"Lepidoptera";"Hesperiidae";"Thymelicus_sp.";"Thymelicus_sp.";"Thymelicus_sp.";"Butterflies";2;"PUPA";"PUPA";"12";16;560
8;"F6";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";2;"CHFU";"CHFU";"35";9;684
8;"F6";"Diptera";"Stratiomyidae";"Nemotelus_sp.";"Nemotelus_sp.";"Nemotelus_sp.";"Small_flies";1;"LEMA";"LEMA";"6";3;192
9;"A2";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";3;"CHFU";"CHFU";"20";5;380
9;"A2";"Diptera";"Syrphidae";"Sphaerophoria_scripta";"Sphaerophoria_scripta";"Sphaerophoria_scripta";"Hoverflies";1;"CHFU";"CHFU";"20";5;380
9;"A3";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";1;"CHFU";"CHFU";"6";2;152
9;"A3";"Coleoptera";"Melyridae";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Flower_beetles";1;"LEMA";"LEMA";"3";2;128
9;"A3";"Coleoptera";"Mordellidae";NA;"Mordellidae";"Mordellidae";"Flower_beetles";1;"LEMA";"LEMA";"3";2;128
9;"A4";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";1;"CHFU";"CHFU";"3";2;152
9;"A5";"Coleoptera";"Melyridae";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Flower_beetles";1;"LEMA";"LEMA";"1";0;0
9;"A5";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";2;"LEMA";"LEMA";"1";0;0
9;"A6";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";1;"CHFU";"CHFU";"19";4;304
9;"B1";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";1;"CHFU";"CHFU";"60";2;152
9;"B1";"Diptera";NA;NA;"Diptera";"Diptera";"Flies";1;"CHFU";"CHFU";"60";2;152
9;"B1";"Diptera";NA;NA;"Diptera";"Musca_sp.";"House_flies";1;"CHFU";"CHFU";"60";2;152
9;"B2";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";1;"CHFU";"CHFU";"35";2;152
9;"B2";"Coleoptera";"Melyridae";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Flower_beetles";1;"LEMA";"LEMA";"11";2;128
9;"B3";"Coleoptera";"Bruchidae";NA;"Bruchidae";"Bruchidae";"Small_beetles";1;"CHFU";"CHFU";"25";2;152
9;"B4";"Coleoptera";"Melyridae";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Flower_beetles";3;"LEMA";"LEMA";"3";2;128
9;"B4";"Diptera";"Syrphidae";NA;"Syrphidae";"Sphaerophoria_scripta";"Hoverflies";1;"LEMA";"LEMA";"3";2;128
9;"B5";"Coleoptera";"Melyridae";"Malachius_sp.";"Malachius_sp.";"Malachius_bipustulatus";"Flower_beetles";1;"LEMA";"LEMA";"2";1;64
9;"B5";"Coleoptera";"Melyridae";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Flower_beetles";3;"LEMA";"LEMA";"2";1;64
9;"B5";"Coleoptera";"Mordellidae";NA;"Mordellidae";"Mordellidae";"Flower_beetles";3;"LEMA";"LEMA";"2";1;64
9;"B5";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";2;"LEMA";"LEMA";"2";1;64
9;"B6";"Coleoptera";"Melyridae";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Flower_beetles";4;"LEMA";"LEMA";"7";2;128
9;"C1";"Diptera";"Syrphidae";"Episyrphus_sp.";"Episyrphus_sp.";"Episyrphus_balteatus";"Hoverflies";1;"CHFU";"CHFU";"50";1;76
9;"C3";"Diptera";"Syrphidae";"Episyrphus_sp.";"Episyrphus_sp.";"Episyrphus_balteatus";"Hoverflies";1;"CHFU";"CHFU";"35";2;152
9;"C3";"Diptera";"Syrphidae";"Eupeodes_corollae";"Eupeodes_corollae";"Eupeodes_corollae";"Hoverflies";1;"CHFU";"CHFU";"35";2;152
9;"C3";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";2;"LEMA";"LEMA";"1";2;128
9;"C4";"Coleoptera";"Melyridae";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Flower_beetles";3;"LEMA";"LEMA";"4";1;64
9;"C4";"Diptera";"Syrphidae";"Sphaerophoria_scripta";"Sphaerophoria_scripta";"Sphaerophoria_scripta";"Hoverflies";1;"LEMA";"LEMA";"4";1;64
9;"C5";"Diptera";"Syrphidae";"Eupeodes_corollae";"Eupeodes_corollae";"Eupeodes_corollae";"Hoverflies";1;"CHFU";"CHFU";"30";3;228
9;"C5";"Coleoptera";"Meloidae";"Lagorina_sericea";"Lagorina_sericea";"Lagorina_sericea";"Flower_beetles";1;"LEMA";"LEMA";"2";1;64
9;"C5";"Coleoptera";"Melyridae";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Flower_beetles";2;"LEMA";"LEMA";"2";1;64
9;"C5";"Coleoptera";"Nitidulidae";"Meligethes_sp.";"Meligethes_sp.";"Meligethes_sp.";"Small_beetles";1;"LEMA";"LEMA";"2";1;64
9;"C5";"Diptera";"Syrphidae";"Melanostoma_sp.";"Melanostoma_sp.";"Melanostoma_sp.";"Hoverflies";1;"LEMA";"LEMA";"2";1;64
9;"C6";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";1;"CHFU";"CHFU";"9";1;76
9;"C6";"Diptera";"Syrphidae";"Scaeva_sp.";"Scaeva_sp.";"Scaeva_sp.";"Hoverflies";1;"CHFU";"CHFU";"9";1;76
9;"D2";"Diptera";"Syrphidae";"Lomatia_sp. ";"Lomatia_sp. ";"Lomatia_sp. ";"Hoverflies";1;"CHFU";"CHFU";"35";2;152
9;"D2";"Coleoptera";"Melyridae";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Flower_beetles";3;"LEMA";"LEMA";"1";0;0
9;"D2";"Diptera";"Syrphidae";"Sphaerophoria_scripta";"Sphaerophoria_scripta";"Sphaerophoria_scripta";"Hoverflies";1;"LEMA";"LEMA";"1";0;0
9;"D3";"Diptera";"Syrphidae";"Sphaerophoria_scripta";"Sphaerophoria_scripta";"Sphaerophoria_scripta";"Hoverflies";1;"CHFU";"CHFU";"80";3;228
9;"D3";"Coleoptera";"Melyridae";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Flower_beetles";3;"LEMA";"LEMA";"1";0;0
9;"D4";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";4;"CHFU";"CHFU";"100";4;304
9;"D4";"Diptera";"Syrphidae";NA;"Syrphidae";"Episyrphus_balteatus";"Hoverflies";1;"CHFU";"CHFU";"100";4;304
9;"D5";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";1;"LEMA";"LEMA";"9";3;192
9;"D5";"Coleoptera";"Melyridae";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Flower_beetles";1;"ME";"ME";"2";0;0
9;"D5";"Diptera";"Muscidae";NA;"Muscidae";"Musca_sp.";"House_flies";2;"ME";"ME";"2";0;0
9;"D6";"Coleoptera";"Melyridae";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Flower_beetles";1;"LEMA";"LEMA";"4";1;64
9;"D6";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";1;"ME";"ME";"1";0;0
9;"E1";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";4;"CHFU";"CHFU";"30";2;152
9;"E1";"Diptera";NA;NA;"Diptera";"Musca_sp.";"House_flies";1;"CHFU";"CHFU";"30";2;152
9;"E1";"Coleoptera";"Melyridae";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Flower_beetles";2;"LEMA";"LEMA";"1";0;0
9;"E2";"Coleoptera";"Melyridae";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Flower_beetles";1;"LEMA";"LEMA";"1";1;64
9;"E2";"Coleoptera";"Nitidulidae";"Meligethes_sp.";"Meligethes_sp.";"Meligethes_sp.";"Small_beetles";1;"LEMA";"LEMA";"1";1;64
9;"E2";"Diptera";"Syrphidae";"Sphaerophoria_scripta";"Sphaerophoria_scripta";"Sphaerophoria_scripta";"Hoverflies";1;"LEMA";"LEMA";"1";1;64
9;"E3";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";1;"CHFU";"CHFU";"70";3;228
9;"E3";"Coleoptera";"Melyridae";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Flower_beetles";4;"LEMA";"LEMA";"1";0;0
9;"E3";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";2;"LEMA";"LEMA";"1";0;0
9;"E3";"Diptera";"Syrphidae";"Sphaerophoria_scripta";"Sphaerophoria_scripta";"Sphaerophoria_scripta";"Hoverflies";3;"LEMA";"LEMA";"1";0;0
9;"E3";"Diptera";"Syrphidae";NA;"Syrphidae";"Eupeodes_corollae";"Hoverflies";1;"LEMA";"LEMA";"1";0;0
9;"E3";"Diptera";"Muscidae";NA;"Muscidae";"Musca_sp.";"House_flies";1;"ME";"ME";"1";90;90
9;"E4";"Diptera";"Syrphidae";NA;"Syrphidae";"Eupeodes_corollae";"Hoverflies";1;"CHFU";"CHFU";"60";3;228
9;"E4";"Diptera";NA;NA;"Diptera";"Musca_sp.";"House_flies";1;"CHFU";"CHFU";"60";3;228
9;"E4";"Diptera";NA;NA;"Diptera";"Dilophus_sp.";"Small_flies";1;"CHFU";"CHFU";"60";3;228
9;"E4";"Hymenoptera";"Apidae";"Eucera_sp.";"Eucera_sp.";"Eucera_sp.";"Bees";1;"LEMA";"LEMA";"1";2;128
9;"E5";"Hymenoptera";"Andrenidae";"Andrena_sp.";"Andrena_sp.";"Andrena_cinerea";"Bees";1;"CHFU";"CHFU";"20";2;152
9;"E5";"Coleoptera";"Melyridae";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Flower_beetles";5;"LEMA";"LEMA";"3";1;64
9;"E6";"Coleoptera";"Buprestidae";NA;"Buprestidae";"Anthaxia_semicuprea";"Flower_beetles";1;"LEMA";"LEMA";"8";2;128
9;"E6";"Coleoptera";"Melyridae";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Flower_beetles";1;"LEMA";"LEMA";"8";2;128
9;"E6";"Diptera";"Muscidae";NA;"Muscidae";"Musca_sp.";"House_flies";1;"ME";"ME";"1";0;0
9;"F1";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";5;"CHFU";"CHFU";"16";2;152
9;"F1";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";3;"LEMA";"LEMA";"1";0;0
9;"F2";"Coleoptera";"Melyridae";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Flower_beetles";5;"LEMA";"LEMA";"1";0;0
9;"F4";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";3;"CHFU";"CHFU";"20";4;304
9;"F4";"Diptera";"Muscidae";NA;"Muscidae";"Musca_sp.";"House_flies";1;"ME";"ME";"1";0;0
9;"F5";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";2;"CHFU";"CHFU";"50";3;228
9;"F5";"Coleoptera";"Melyridae";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Flower_beetles";4;"LEMA";"LEMA";"1";0;0
9;"F5";"Coleoptera";"Nitidulidae";"Meligethes_sp.";"Meligethes_sp.";"Meligethes_sp.";"Small_beetles";1;"LEMA";"LEMA";"1";0;0
9;"F6";"Diptera";"Bibionidae";"Dilophus_sp.";"Dilophus_sp.";"Dilophus_sp.";"Small_flies";5;"CHFU";"CHFU";"70";6;456
9;"F6";"Coleoptera";"Melyridae";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Psilothrix_viridicoerulea";"Flower_beetles";3;"LEMA";"LEMA";"1";0;0
9;"F6";"Coleoptera";"Nitidulidae";"Meligethes_sp.";"Meligethes_sp.";"Meligethes_sp.";"Small_beetles";2;"LEMA";"LEMA";"1";0;0
