Day;Month;Year;Plot ;Subplot ;Sp.Focal;Fruits;Seeds;BEMA;CHFU;CHMI;CETE;HOMA;LEMA;PAIN;PLCO;POMA;POMO;PUPA;SASO;SCLA;SPRU;MESU;MEEL;MEPO;SOAS;FrPu;SUSP;COSQ;ANAR;RAPE;ACHI
16;4;2020;8;B4;SCLA;1;31;0;0;0;4;0;0;4;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
16;4;2020;8;B4;POMA;1;NA;0;2;0;1;0;0;3;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;8;B4;BEMA;15;60;2;0;0;0;0;1;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0
16;4;2020;8;B4;LEMA;4;232;2;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1;4;2020;8;B5;SOAS;5;275;1;0;0;4;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;8;B5;BEMA;12;48;0;1;0;0;0;0;3;5;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;8;B5;CHFU;1;32;0;0;0;13;0;0;2;4;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
16;4;2020;8;B5;LEMA;2;116;0;0;0;3;0;0;0;4;6;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;8;B5;POMA;1;NA;0;0;0;5;0;0;2;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
1;4;2020;8;B6;SOAS;1;55;2;0;0;0;0;0;0;0;10;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;8;B6;BEMA;7;28;2;0;0;0;0;0;0;0;0;0;8;0;0;1;2;0;0;0;0;0;0;0;0;0
16;4;2020;8;B6;SPRU;14;336;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
1;4;2020;8;B6;CHFU;4;128;0;0;0;0;0;1;0;0;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;8;B6;LEMA;4;232;0;0;0;0;0;1;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
16;4;2020;8;B6;POMA;1;NA;1;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
16;4;2020;8;C1;SCLA;3;93;0;0;0;0;0;0;0;1;0;0;2;0;1;2;0;0;1;0;0;0;0;0;0;0
16;4;2020;8;C1;BEMA;47;188;0;1;0;0;0;1;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0
1;4;2020;8;C1;CHFU;2;64;0;0;0;0;2;0;1;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0
16;4;2020;8;C1;LEMA;6;348;0;0;0;0;0;0;0;4;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
16;4;2020;8;C1;SPRU;125;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0
1;4;2020;8;C1;SOAS;3;165;0;0;0;0;0;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;8;C1;HOMA;6;NA;0;0;0;1;0;1;0;1;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0
16;4;2020;8;C1;POMO;4;NA;0;0;0;1;0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;8;C2;SCLA;1;31;0;0;0;1;0;1;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;8;C2;CHFU;6;192;0;3;0;1;0;0;0;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0
16;4;2020;8;C2;POMA;1;NA;1;0;0;5;0;0;0;0;0;0;1;0;0;4;0;0;0;0;0;0;0;0;0;0
16;4;2020;8;C2;LEMA;4;232;0;3;0;0;0;0;0;0;0;0;0;0;1;0;3;0;0;1;0;0;0;0;0;0
16;4;2020;8;C2;SPRU;36;864;0;0;0;0;0;1;0;1;0;0;1;0;0;4;0;0;0;0;0;0;0;0;0;0
1;4;2020;8;C2;SOAS;2;110;0;2;0;0;0;0;0;0;4;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
16;4;2020;8;C2;HOMA;16;NA;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;8;C3;LEMA;3;174;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;8;C3;CHFU;4;128;0;2;0;0;0;3;0;0;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;8;C3;SCLA;2;62;1;2;0;1;0;4;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;8;C3;POMA;1;NA;0;1;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;8;C3;BEMA;3;12;0;1;0;2;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;8;C3;POMO;3;NA;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0
1;4;2020;8;C3;SOAS;1;55;0;0;0;3;0;6;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0
16;4;2020;8;A5;LEMA;2;116;1;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;8;A5;BEMA;15;60;2;0;0;2;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;8;A5;POMA;1;NA;2;0;0;0;0;0;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;8;A5;SOAS;2;110;0;0;0;2;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;8;A5;CHFU;2;64;0;0;0;0;0;2;0;4;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;8;A5;HOMA;3;NA;0;0;0;0;0;0;0;4;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;8;A5;SPRU;24;576;0;0;0;4;0;0;0;7;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
16;4;2020;8;A6;BEMA;10;40;2;0;0;0;0;1;0;7;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
16;4;2020;8;A6;LEMA;1;58;2;2;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;8;A6;CHFU;3;96;0;3;0;0;0;0;0;4;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
1;4;2020;8;A6;SOAS;2;110;0;1;0;0;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
16;4;2020;8;A6;HOMA;2;NA;0;0;0;0;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;8;A6;POMA;1;NA;0;1;0;0;0;0;0;7;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
16;4;2020;8;A6;SPRU;42;1008;0;2;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
16;4;2020;8;B1;SCLA;1;31;0;0;0;0;3;1;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0
16;4;2020;8;B1;HOMA;5;NA;0;1;0;0;3;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1;4;2020;8;B1;CHFU;1;32;0;0;0;0;4;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
16;4;2020;8;B1;BEMA;12;48;0;0;0;0;0;0;0;3;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0
16;4;2020;8;B1;SPRU;120;2880;1;0;0;0;0;0;0;1;0;0;1;3;0;2;0;0;0;0;0;0;0;0;0;0
16;4;2020;8;B1;POMA;1;NA;0;1;0;0;0;0;0;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0
16;4;2020;8;B1;LEMA;2;116;0;0;0;0;1;0;0;3;0;0;0;0;1;4;2;0;0;0;0;0;0;0;0;0
16;4;2020;8;B2;HOMA;6;NA;0;2;0;4;0;1;0;0;0;2;0;11;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;8;B2;CHFU;5;160;0;1;0;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;8;B2;POMA;1;NA;1;0;0;2;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;8;B2;POMO;1;NA;0;1;0;3;0;1;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;0
1;4;2020;8;B2;SOAS;4;220;0;0;0;0;0;3;0;0;5;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
16;4;2020;8;B2;RAPE;1;NA;0;0;0;0;0;3;0;0;5;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
16;4;2020;8;B2;SPRU;96;2304;0;0;0;0;0;3;0;0;0;0;0;5;0;0;1;0;0;0;0;0;0;0;1;0
16;4;2020;8;B2;LEMA;5;290;0;0;0;1;0;2;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
16;4;2020;8;B2;BEMA;9;36;0;0;0;0;0;0;0;0;6;0;0;0;0;9;1;0;0;0;0;0;0;0;1;0
16;4;2020;8;B3;LEMA;4;232;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;0
1;4;2020;8;B3;SOAS;5;275;0;1;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;8;B3;CHFU;1;32;0;0;0;0;0;0;0;0;0;0;3;0;0;0;3;0;0;0;0;0;0;0;0;0
16;4;2020;8;B3;POMO;1;NA;0;0;0;0;0;2;0;2;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;8;B3;SCLA;5;155;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
16;4;2020;8;B3;RAPE;1;NA;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;8;B3;BEMA;11;44;0;0;0;3;0;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;0
16;4;2020;8;B3;HOMA;2;NA;0;0;0;0;2;2;0;0;1;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0
16;4;2020;8;B3;POMA;1;NA;2;0;0;0;0;1;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;8;B3;SPRU;32;768;1;0;0;0;0;4;0;0;7;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0
1;4;2020;8;C4;CHFU;1;32;0;0;0;0;1;0;2;2;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;8;C4;HOMA;6;NA;0;1;0;0;0;0;1;2;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;8;C4;BEMA;8;32;0;0;0;0;1;4;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;8;C4;POMA;1;NA;1;0;0;0;1;4;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;8;C4;LEMA;1;58;0;0;0;2;0;5;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;8;C4;POMO;1;NA;0;0;0;1;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;8;C5;HOMA;5;NA;3;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;8;C5;LEMA;2;116;2;0;0;3;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;8;C5;SCLA;1;31;4;1;0;5;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;8;C5;CHFU;4;128;0;2;0;0;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;8;C5;BEMA;7;28;0;0;0;4;0;1;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
16;4;2020;8;C5;POMA;1;NA;0;0;0;3;0;0;2;0;0;0;4;4;0;0;1;0;0;0;0;0;0;0;0;0
16;4;2020;8;C5;SPRU;83;1992;0;2;0;0;0;0;0;0;0;0;4;0;0;2;0;0;0;0;0;0;0;0;0;0
16;4;2020;8;C6;LEMA;6;348;0;0;0;3;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;8;C6;SCLA;1;31;0;0;0;4;0;3;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;8;C6;POMA;2;NA;0;0;0;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;8;C6;SPRU;76;1824;0;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;8;C6;CHFU;2;64;0;1;0;0;1;3;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;8;C6;HOMA;3;NA;0;1;0;8;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
1;4;2020;8;C6;SOAS;2;110;0;1;0;8;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;8;C6;BEMA;24;96;0;0;0;7;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;8;D1;CHFU;2;64;0;0;0;0;0;0;0;0;0;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;8;D1;BEMA;14;56;0;0;0;0;0;0;0;0;0;0;0;10;0;4;0;0;0;0;0;0;0;0;0;0
16;4;2020;8;D1;SPRU;115;2760;1;0;0;0;0;0;0;0;0;0;1;6;0;2;0;0;0;0;0;0;0;0;0;0
16;4;2020;8;D1;LEMA;5;290;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0
16;4;2020;8;D1;POMA;1;NA;0;0;0;0;0;3;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0
16;4;2020;8;D1;HOMA;4;NA;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
1;4;2020;8;D1;SOAS;3;165;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
16;4;2020;8;D2;BEMA;11;44;3;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
1;4;2020;8;D2;CHFU;6;192;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
1;4;2020;8;D2;SOAS;2;110;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;8;D2;SCLA;1;31;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0
16;4;2020;8;D2;HOMA;6;NA;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
16;4;2020;8;D2;LEMA;4;232;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;8;D2;POMA;1;NA;0;0;0;0;0;2;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0
16;4;2020;8;D2;RAPE;1;NA;0;0;0;0;0;2;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
1;4;2020;8;D3;CHFU;1;32;0;0;0;12;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;8;D3;LEMA;3;174;0;0;0;10;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
16;4;2020;8;D3;BEMA;5;20;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;8;D3;HOMA;6;NA;0;0;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;8;D3;SOAS;2;110;0;0;0;6;0;3;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;7;C1;SPRU;7;168;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0
16;4;2020;7;C1;SCLA;1;31;0;0;0;3;0;2;0;0;0;0;0;4;0;1;1;0;0;0;0;0;0;0;0;0
16;4;2020;7;C1;LEMA;3;174;0;1;0;0;0;1;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0
16;4;2020;7;C1;HOMA;6;NA;0;0;0;0;0;3;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
16;4;2020;7;C1;POMO;1;NA;0;1;0;0;0;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;7;C1;POMA;1;NA;0;0;0;0;0;2;0;0;4;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
16;4;2020;7;C1;BEMA;44;176;0;0;0;0;1;1;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0
16;4;2020;7;C2;LEMA;5;290;0;0;0;0;1;2;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0
16;4;2020;7;C2;BEMA;56;224;0;0;0;0;1;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;7;C2;SOAS;1;55;0;0;0;0;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
16;4;2020;7;C2;POMA;1;NA;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
16;4;2020;7;C2;POMO;2;NA;0;0;0;0;0;3;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0
1;4;2020;7;C2;CHFU;4;128;0;1;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
16;4;2020;7;C2;SCLA;1;31;1;0;0;0;0;2;0;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;7;C3;BEMA;18;72;0;0;0;0;0;3;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0
16;4;2020;7;C3;POMO;1;NA;0;0;0;0;0;5;0;0;0;0;0;4;0;2;0;0;0;0;0;0;0;0;0;0
16;4;2020;7;C3;HOMA;1;NA;0;0;0;0;1;1;0;0;0;0;0;2;0;0;3;0;2;0;0;0;0;0;0;0
16;4;2020;7;C3;SPRU;34;816;0;0;0;2;0;5;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
1;4;2020;7;C3;SOAS;1;55;0;0;0;0;0;4;0;0;2;0;0;4;0;1;0;0;0;0;0;0;0;0;0;0
16;4;2020;7;C3;LEMA;2;116;0;0;0;0;1;2;0;0;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0
16;4;2020;7;C3;POMA;1;NA;0;0;0;1;0;2;0;0;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
1;4;2020;7;C3;CHFU;2;64;0;0;0;0;0;2;0;0;0;0;0;0;0;1;2;0;1;0;0;0;0;0;0;0
16;4;2020;7;C4;POMO;1;NA;0;0;0;3;0;4;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
16;4;2020;7;C4;LEMA;2;116;0;0;0;2;0;5;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
1;4;2020;7;C4;CHFU;1;32;1;0;0;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;7;C4;SCLA;2;62;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
16;4;2020;7;C4;BEMA;40;160;0;0;0;0;0;3;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;7;C4;SOAS;1;55;1;0;0;0;0;5;0;0;0;0;0;0;0;2;0;0;4;0;0;0;0;0;0;0
16;4;2020;7;C4;HOMA;6;NA;0;0;0;8;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0
16;4;2020;7;C4;POMA;1;NA;0;0;0;3;0;1;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
16;4;2020;7;C5;SCLA;1;31;0;0;0;7;0;3;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;1;0
16;4;2020;7;C5;BEMA;10;40;0;0;0;4;0;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
16;4;2020;7;C5;LEMA;1;58;1;0;0;0;0;3;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0
16;4;2020;7;C5;POMA;1;NA;0;0;0;3;0;5;0;0;3;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
16;4;2020;7;C5;SPRU;40;960;0;0;0;0;0;2;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
16;4;2020;7;C5;POMO;2;NA;0;0;0;5;0;6;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
16;4;2020;7;C5;RAPE;1;NA;0;0;0;10;0;4;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
16;4;2020;7;C6;HOMA;7;NA;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
16;4;2020;7;C6;BEMA;40;160;1;0;0;0;0;3;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0
16;4;2020;7;C6;SCLA;1;31;3;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;4;0
16;4;2020;7;C6;RAPE;1;NA;2;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0
16;4;2020;7;C6;LEMA;3;174;1;0;0;0;0;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1;4;2020;7;C6;SOAS;4;220;1;0;0;0;1;2;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
1;4;2020;7;B2;CHFU;4;128;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
16;4;2020;7;B2;SCLA;1;31;0;1;0;0;0;0;1;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0
16;4;2020;7;B2;LEMA;6;348;0;0;0;0;0;3;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
16;4;2020;7;B2;BEMA;67;268;0;0;0;0;0;2;4;0;1;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0
16;4;2020;7;B2;HOMA;6;NA;1;0;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;7;B2;POMO;1;NA;0;0;0;0;0;5;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;7;B2;POMA;1;NA;0;0;0;1;0;1;0;0;0;0;0;0;0;1;4;0;2;0;0;0;0;0;0;0
16;4;2020;7;B3;SPRU;40;960;0;0;0;0;0;1;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0
16;4;2020;7;B3;LEMA;5;290;0;0;0;0;0;3;1;0;2;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
1;4;2020;7;B3;SOAS;3;165;0;0;0;0;0;1;0;0;2;0;0;0;0;4;0;0;4;0;0;0;0;0;0;0
16;4;2020;7;B3;POMA;2;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;1;1;0;0;0;0;0;0
16;4;2020;7;B3;BEMA;80;320;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
16;4;2020;7;B3;SCLA;1;31;0;0;0;2;0;2;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0
16;4;2020;7;B3;HOMA;3;NA;1;0;0;0;0;0;2;0;5;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0
16;4;2020;7;B4;SCLA;1;31;0;0;0;6;0;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1;4;2020;7;B4;CHFU;1;32;2;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
16;4;2020;7;B4;SPRU;30;720;1;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;7;B4;LEMA;7;406;0;0;0;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;7;B4;POMA;1;NA;0;2;0;5;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;7;B4;HOMA;1;NA;1;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;3;0;0;0;0;0;0;0
16;4;2020;7;B4;BEMA;30;120;0;0;0;0;0;4;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0
16;4;2020;7;B5;BEMA;45;180;1;0;0;0;0;9;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
1;4;2020;7;B5;CHFU;1;32;1;0;0;0;0;3;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
16;4;2020;7;B5;LEMA;3;174;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;7;B5;SPRU;60;1440;0;0;0;1;0;5;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
16;4;2020;7;B5;SCLA;1;31;1;0;0;4;0;0;0;0;0;0;3;1;0;1;2;0;0;0;0;0;0;0;0;0
16;4;2020;7;B5;POMA;1;NA;0;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0
1;4;2020;7;B6;CHFU;1;32;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;7;B6;SCLA;1;31;2;0;0;0;1;0;3;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
16;4;2020;7;B6;BEMA;10;40;2;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0
16;4;2020;7;B6;HOMA;7;NA;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
16;4;2020;7;B6;SPRU;14;336;0;0;0;3;0;1;3;1;1;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0
16;4;2020;7;B6;LEMA;1;58;0;1;0;1;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;2020;7;A1;LEMA;2;116;0;0;0;0;5;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1;4;2020;7;A1;CHFU;8;256;0;1;0;0;0;2;0;0;5;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
16;4;2020;7;A1;SCLA;2;62;0;0;0;0;0;1;0;0;0;0;0;0;0;1;4;0;0;0;0;0;0;0;0;0
16;4;2020;7;A1;SPRU;30;720;0;0;0;0;7;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
16;4;2020;7;A1;POMA;2;NA;0;1;0;2;0;0;0;0;1;0;0;2;0;0;3;0;0;0;0;0;0;0;0;0
16;4;2020;7;A1;POMO;1;NA;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;4;0;0;0;0;0;0;0
