Plot,ID,Subplot_Plant_Label,Visits_tot,homo_motif,hete_motif,Week
3,Lasioglossum_malachurum,F1 PUPA,2,1,1,25
4,Lasioglossum_malachurum,A4 PUPA,1,0,0,25
5,Lasioglossum_malachurum,A6 PUPA,2,0,0,25
5,Brassicogethes_sp,C4 LEMA,1,0,0,25
5,Cylindromyia_sp,C5 LEMA,1,0,0,25
6,Lasioglossum_malachurum,C6 PUPA,1,2,0,25
6,Lasioglossum_malachurum,E5 PUPA,3,2,0,25
6,Lasioglossum_malachurum,F3 PUPA,1,2,0,25
8,Musca_sp,A2 PUPA,1,0,0,25
8,Cylindromyia_sp,D2 LEMA,1,0,0,25
8,Lasioglossum_malachurum,D2 PUPA,1,4,0,25
8,Lasioglossum_malachurum,E1 PUPA,1,4,0,25
8,Lasioglossum_malachurum,E2 PUPA,2,4,0,25
8,Lasioglossum_malachurum,E3 PUPA,3,4,0,25
8,Lasioglossum_malachurum,F1 PUPA,2,4,0,25
9,Lasioglossum_malachurum,D6 PUPA,5,0,0,25
